Time,Average(A)
(us),(V)
78.35969827,1.341722
78.36369827,1.341633
78.36769827,1.341493
78.37169827,1.3413
78.37569827,1.34106
78.37969827,1.340766
78.38369827,1.340423
78.38769827,1.340032
78.39169827,1.339583
78.39569827,1.339085
78.39969827,1.338535
78.40369827,1.337932
78.40769827,1.337279
78.41169827,1.33657
78.41569827,1.33581
78.41969827,1.334998
78.42369827,1.33413
78.42769827,1.33321
78.43169827,1.332237
78.43569827,1.331206
78.43969827,1.330122
78.44369827,1.328985
78.44769827,1.327793
78.45169827,1.326542
78.45569827,1.325242
78.45969827,1.323882
78.46369827,1.32247
78.46769826,1.321
78.47169826,1.319473
78.47569826,1.31789
78.47969826,1.316252
78.48369826,1.314556
78.48769826,1.312803
78.49169826,1.310996
78.49569826,1.309128
78.49969826,1.307204
78.50369826,1.305226
78.50769826,1.303184
78.51169826,1.301089
78.51569826,1.298931
78.51969826,1.29672
78.52369826,1.294449
78.52769826,1.292116
78.53169826,1.289728
78.53569826,1.28728
78.53969826,1.284775
78.54369826,1.282209
78.54769826,1.279585
78.55169826,1.2769
78.55569826,1.274158
78.55969826,1.271355
78.56369826,1.26849
78.56769826,1.265567
78.57169826,1.262585
78.57569826,1.259543
78.57969826,1.25644
78.58369826,1.253274
78.58769826,1.250052
78.59169826,1.246766
78.59569826,1.24342
78.59969826,1.240015
78.60369826,1.23655
78.60769826,1.233025
78.61169826,1.229437
78.61569826,1.22579
78.61969826,1.222085
78.62369826,1.218316
78.62769826,1.214484
78.63169826,1.210594
78.63569826,1.206641
78.63969826,1.202631
78.64369826,1.198557
78.64769826,1.194422
78.65169826,1.190226
78.65569826,1.18597
78.65969826,1.181652
78.66369826,1.177275
78.66769826,1.172834
78.67169826,1.168331
78.67569826,1.16377
78.67969826,1.159145
78.68369826,1.154464
78.68769826,1.149719
78.69169826,1.144914
78.69569826,1.140046
78.69969826,1.135118
78.70369826,1.130132
78.70769826,1.125082
78.71169826,1.11997
78.71569826,1.114801
78.71969826,1.109571
78.72369826,1.104281
78.72769826,1.098929
78.73169826,1.093519
78.73569826,1.088047
78.73969826,1.082517
78.74369826,1.076925
78.74769826,1.071271
78.75169826,1.065562
78.75569826,1.059793
78.75969826,1.053964
78.76369826,1.048075
78.76769826,1.042128
78.77169826,1.036119
78.77569826,1.030055
78.77969826,1.023931
78.78369826,1.017747
78.78769826,1.011507
78.79169826,1.005204
78.79569826,0.9988484
78.79969826,0.9924331
78.80369826,0.9859614
78.80769826,0.9794289
78.81169826,0.9728415
78.81569826,0.9661963
78.81969825,0.959494
78.82369825,0.9527351
78.82769825,0.9459227
78.83169825,0.9390532
78.83569825,0.9321217
78.83969825,0.925139
78.84369825,0.9180998
78.84769825,0.9110064
78.85169825,0.9038586
78.85569825,0.8966566
78.85969825,0.8893964
78.86369825,0.8820828
78.86769825,0.8747168
78.87169825,0.8672951
78.87569825,0.8598205
78.87969825,0.8522934
78.88369825,0.8447122
78.88769825,0.837081
78.89169825,0.8293949
78.89569825,0.8216572
78.89969825,0.813867
78.90369825,0.8060271
78.90769825,0.7981355
78.91169825,0.7901934
78.91569825,0.7822009
78.91969825,0.7741553
78.92369825,0.766062
78.92769825,0.7579206
78.93169825,0.7497272
78.93569825,0.7414831
78.93969825,0.7331929
78.94369825,0.7248541
78.94769825,0.7164693
78.95169825,0.7080378
78.95569825,0.6995561
78.95969825,0.6910295
78.96369825,0.6824555
78.96769825,0.6738389
78.97169825,0.6651707
78.97569825,0.6564626
78.97969825,0.6477059
78.98369825,0.6389041
78.98769825,0.630061
78.99169825,0.6211736
78.99569825,0.6122414
78.99969825,0.6032661
79.00369825,0.5942525
79.00769825,0.5851901
79.01169825,0.5760928
79.01569825,0.5669516
79.01969825,0.5577673
79.02369825,0.5485433
79.02769825,0.5392833
79.03169825,0.5299813
79.03569825,0.5206414
79.03969825,0.5112606
79.04369825,0.5018418
79.04769825,0.492386
79.05169825,0.4828939
79.05569825,0.473365
79.05969825,0.4637987
79.06369825,0.4541951
79.06769825,0.4445562
79.07169825,0.4348829
79.07569825,0.4251746
79.07969825,0.4154334
79.08369825,0.4056563
79.08769825,0.3958486
79.09169825,0.3860072
79.09569825,0.3761328
79.09969825,0.3662272
79.10369825,0.3562909
79.10769825,0.3463245
79.11169825,0.3363279
79.11569825,0.3262984
79.11969825,0.3162456
79.12369825,0.3061597
79.12769825,0.296045
79.13169825,0.2859048
79.13569825,0.2757371
79.13969825,0.2655417
79.14369825,0.2553212
79.14769825,0.2450752
79.15169825,0.2348055
79.15569825,0.2245086
79.15969825,0.214187
79.16369825,0.2038448
79.16769825,0.1934766
79.17169824,0.1830875
79.17569824,0.1726755
79.17969824,0.162244
79.18369824,0.1517884
79.18769824,0.1413192
79.19169824,0.1308237
79.19569824,0.1203108
79.19969824,0.1097777
79.20369824,0.09922772
79.20769824,0.08866073
79.21169824,0.07807899
79.21569824,0.06747639
79.21969824,0.05686201
79.22369824,0.04622865
79.22769824,0.03558146
79.23169824,0.02492049
79.23569824,0.01424572
79.23969824,0.00355779
79.24369824,-0.00714324
79.24769824,-0.0178562
79.25169824,-0.02857748
79.25569824,-0.03931235
79.25969824,-0.05005899
79.26369824,-0.06081269
79.26769824,-0.07157701
79.27169824,-0.08234555
79.27569824,-0.09312773
79.27969824,-0.1039136
79.28369824,-0.1147104
79.28769824,-0.1255061
79.29169824,-0.1363156
79.29569824,-0.1471253
79.29969824,-0.1579408
79.30369824,-0.1687593
79.30769824,-0.1795818
79.31169824,-0.1904064
79.31569824,-0.2012338
79.31969824,-0.2120626
79.32369824,-0.2228908
79.32769824,-0.2337195
79.33169824,-0.2445469
79.33569824,-0.2553761
79.33969824,-0.2662038
79.34369824,-0.2770284
79.34769824,-0.2878494
79.35169824,-0.2986689
79.35569824,-0.3094834
79.35969824,-0.3202926
79.36369824,-0.3310981
79.36769824,-0.3418961
79.37169824,-0.3526891
79.37569824,-0.3634734
79.37969824,-0.3742502
79.38369824,-0.3850241
79.38769824,-0.395784
79.39169824,-0.4065349
79.39569824,-0.4172763
79.39969824,-0.4280053
79.40369824,-0.4387278
79.40769824,-0.4494328
79.41169824,-0.4601306
79.41569824,-0.4708126
79.41969824,-0.4814802
79.42369824,-0.4921327
79.42769824,-0.5027729
79.43169824,-0.5133941
79.43569824,-0.5240034
79.43969824,-0.5345924
79.44369824,-0.545167
79.44769824,-0.5557202
79.45169824,-0.566257
79.45569824,-0.5767745
79.45969824,-0.5872705
79.46369824,-0.5977481
79.46769824,-0.6082045
79.47169824,-0.6186379
79.47569824,-0.6290523
79.47969824,-0.6394411
79.48369824,-0.6498058
79.48769824,-0.6601472
79.49169824,-0.6704633
79.49569824,-0.6807544
79.49969824,-0.6910182
79.50369824,-0.7012583
79.50769824,-0.7114677
79.51169824,-0.7216526
79.51569824,-0.7318056
79.51969824,-0.7419294
79.52369824,-0.7520289
79.52769823,-0.7620981
79.53169823,-0.7721314
79.53569823,-0.7821358
79.53969823,-0.7921067
79.54369823,-0.8020432
79.54769823,-0.811949
79.55169823,-0.8218185
79.55569823,-0.831655
79.55969823,-0.8414597
79.56369823,-0.8512238
79.56769823,-0.8609532
79.57169823,-0.8706447
79.57569823,-0.8803006
79.57969823,-0.889917
79.58369823,-0.899496
79.58769823,-0.9090335
79.59169823,-0.9185324
79.59569823,-0.9279884
79.59969823,-0.9374073
79.60369823,-0.946779
79.60769823,-0.9561142
79.61169823,-0.9654039
79.61569823,-0.9746466
79.61969823,-0.983852
79.62369823,-0.9930055
79.62769823,-1.002122
79.63169823,-1.011185
79.63569823,-1.020204
79.63969823,-1.029178
79.64369823,-1.038101
79.64769823,-1.046979
79.65169823,-1.055806
79.65569823,-1.064587
79.65969823,-1.073314
79.66369823,-1.081993
79.66769823,-1.09062
79.67169823,-1.099196
79.67569823,-1.107719
79.67969823,-1.116188
79.68369823,-1.124607
79.68769823,-1.132972
79.69169823,-1.14128
79.69569823,-1.149534
79.69969823,-1.157736
79.70369823,-1.165875
79.70769823,-1.173964
79.71169823,-1.181993
79.71569823,-1.189963
79.71969823,-1.197878
79.72369823,-1.205731
79.72769823,-1.213528
79.73169823,-1.221261
79.73569823,-1.228936
79.73969823,-1.236552
79.74369823,-1.244107
79.74769823,-1.251598
79.75169823,-1.259033
79.75569823,-1.266398
79.75969823,-1.273703
79.76369823,-1.280937
79.76769823,-1.288113
79.77169823,-1.295222
79.77569823,-1.302269
79.77969823,-1.309245
79.78369823,-1.316157
79.78769823,-1.323002
79.79169823,-1.329783
79.79569823,-1.336492
79.79969823,-1.343133
79.80369823,-1.349708
79.80769823,-1.356211
79.81169823,-1.362643
79.81569823,-1.369011
79.81969823,-1.375305
79.82369823,-1.381527
79.82769823,-1.387681
79.83169823,-1.393762
79.83569823,-1.399767
79.83969823,-1.405702
79.84369823,-1.411563
79.84769823,-1.417354
79.85169823,-1.423062
79.85569823,-1.428705
79.85969823,-1.434269
79.86369823,-1.439761
79.86769823,-1.445174
79.87169823,-1.450511
79.87569823,-1.455776
79.87969822,-1.460959
79.88369822,-1.466067
79.88769822,-1.471099
79.89169822,-1.47605
79.89569822,-1.480929
79.89969822,-1.485722
79.90369822,-1.49044
79.90769822,-1.495076
79.91169822,-1.499639
79.91569822,-1.504119
79.91969822,-1.508522
79.92369822,-1.512837
79.92769822,-1.517075
79.93169822,-1.521227
79.93569822,-1.525304
79.93969822,-1.529295
79.94369822,-1.533204
79.94769822,-1.53703
79.95169822,-1.540778
79.95569822,-1.544438
79.95969822,-1.548015
79.96369822,-1.55151
79.96769822,-1.554923
79.97169822,-1.558248
79.97569822,-1.561492
79.97969822,-1.56465
79.98369822,-1.567722
79.98769822,-1.570709
79.99169822,-1.573614
79.99569822,-1.57643
79.99969822,-1.579166
80.00369822,-1.581808
80.00769822,-1.584366
80.01169822,-1.586844
80.01569822,-1.589229
80.01969822,-1.59153
80.02369822,-1.593742
80.02769822,-1.59587
80.03169822,-1.59791
80.03569822,-1.599864
80.03969822,-1.601727
80.04369822,-1.603504
80.04769822,-1.605195
80.05169822,-1.606798
80.05569822,-1.608311
80.05969822,-1.609736
80.06369822,-1.611075
80.06769822,-1.612325
80.07169822,-1.613487
80.07569822,-1.61456
80.07969822,-1.615546
80.08369822,-1.616442
80.08769822,-1.617247
80.09169822,-1.617966
80.09569822,-1.618599
80.09969822,-1.619138
80.10369822,-1.619592
80.10769822,-1.619956
80.11169822,-1.620232
80.11569822,-1.620416
80.11969822,-1.620515
80.12369822,-1.620525
80.12769822,-1.620444
80.13169822,-1.620277
80.13569822,-1.620019
80.13969822,-1.619673
80.14369822,-1.619238
80.14769822,-1.618714
80.15169822,-1.618103
80.15569822,-1.6174
80.15969822,-1.616614
80.16369822,-1.615738
80.16769822,-1.614772
80.17169822,-1.61372
80.17569822,-1.612577
80.17969822,-1.611348
80.18369822,-1.61003
80.18769822,-1.608629
80.19169822,-1.607135
80.19569822,-1.605555
80.19969822,-1.603887
80.20369822,-1.602135
80.20769822,-1.600295
80.21169822,-1.59837
80.21569822,-1.596356
80.21969822,-1.594256
80.22369822,-1.592069
80.22769822,-1.589799
80.23169822,-1.587442
80.23569821,-1.585001
80.23969821,-1.582473
80.24369821,-1.579858
80.24769821,-1.577159
80.25169821,-1.574378
80.25569821,-1.571512
80.25969821,-1.568561
80.26369821,-1.565528
80.26769821,-1.56241
80.27169821,-1.559208
80.27569821,-1.555928
80.27969821,-1.552559
80.28369821,-1.549111
80.28769821,-1.545583
80.29169821,-1.541969
80.29569821,-1.53828
80.29969821,-1.534507
80.30369821,-1.530653
80.30769821,-1.526719
80.31169821,-1.522705
80.31569821,-1.518614
80.31969821,-1.514441
80.32369821,-1.510188
80.32769821,-1.505859
80.33169821,-1.501451
80.33569821,-1.496964
80.33969821,-1.492403
80.34369821,-1.487765
80.34769821,-1.483051
80.35169821,-1.478262
80.35569821,-1.473398
80.35969821,-1.468459
80.36369821,-1.463446
80.36769821,-1.458359
80.37169821,-1.4532
80.37569821,-1.447967
80.37969821,-1.442659
80.38369821,-1.437283
80.38769821,-1.431834
80.39169821,-1.426315
80.39569821,-1.420724
80.39969821,-1.415066
80.40369821,-1.409335
80.40769821,-1.403539
80.41169821,-1.397671
80.41569821,-1.391736
80.41969821,-1.385736
80.42369821,-1.379669
80.42769821,-1.373534
80.43169821,-1.367335
80.43569821,-1.361072
80.43969821,-1.354745
80.44369821,-1.348351
80.44769821,-1.341897
80.45169821,-1.335381
80.45569821,-1.328799
80.45969821,-1.32216
80.46369821,-1.315458
80.46769821,-1.308698
80.47169821,-1.301876
80.47569821,-1.294995
80.47969821,-1.288056
80.48369821,-1.281063
80.48769821,-1.274012
80.49169821,-1.266902
80.49569821,-1.259739
80.49969821,-1.252517
80.50369821,-1.245243
80.50769821,-1.237911
80.51169821,-1.230532
80.51569821,-1.223099
80.51969821,-1.215617
80.52369821,-1.208084
80.52769821,-1.200499
80.53169821,-1.192864
80.53569821,-1.18518
80.53969821,-1.177452
80.54369821,-1.169675
80.54769821,-1.16185
80.55169821,-1.153977
80.55569821,-1.14606
80.55969821,-1.138098
80.56369821,-1.130094
80.56769821,-1.122048
80.57169821,-1.113955
80.57569821,-1.105823
80.57969821,-1.097651
80.58369821,-1.089441
80.5876982,-1.081186
80.5916982,-1.072896
80.5956982,-1.064565
80.5996982,-1.056201
80.6036982,-1.047799
80.6076982,-1.039359
80.6116982,-1.030886
80.6156982,-1.022379
80.6196982,-1.013834
80.6236982,-1.005262
80.6276982,-0.9966575
80.6316982,-0.988019
80.6356982,-0.9793514
80.6396982,-0.9706554
80.6436982,-0.9619304
80.6476982,-0.9531758
80.6516982,-0.9443934
80.6556982,-0.9355853
80.6596982,-0.926752
80.6636982,-0.9178915
80.6676982,-0.9090083
80.6716982,-0.9001016
80.6756982,-0.8911718
80.6796982,-0.8822197
80.6836982,-0.8732432
80.6876982,-0.8642511
80.6916982,-0.8552364
80.6956982,-0.8462021
80.6996982,-0.8371542
80.7036982,-0.8280858
80.7076982,-0.8190007
80.7116982,-0.8098996
80.7156982,-0.8007828
80.7196982,-0.791653
80.7236982,-0.7825084
80.7276982,-0.7733515
80.7316982,-0.764181
80.7356982,-0.7549978
80.7396982,-0.7458023
80.7436982,-0.7366031
80.7476982,-0.7273898
80.7516982,-0.7181734
80.7556982,-0.7089472
80.7596982,-0.699714
80.7636982,-0.6904729
80.7676982,-0.6812261
80.7716982,-0.6719803
80.7756982,-0.6627242
80.7796982,-0.6534668
80.7836982,-0.6442061
80.7876982,-0.6349452
80.7916982,-0.6256822
80.7956982,-0.6164173
80.7996982,-0.6071546
80.8036982,-0.5978918
80.8076982,-0.588632
80.8116982,-0.579374
80.8156982,-0.5701213
80.8196982,-0.5608702
80.8236982,-0.5516242
80.8276982,-0.5423819
80.8316982,-0.5331489
80.8356982,-0.5239196
80.8396982,-0.514698
80.8436982,-0.5054851
80.8476982,-0.4962793
80.8516982,-0.4870867
80.8556982,-0.4778998
80.8596982,-0.4687225
80.8636982,-0.4595582
80.8676982,-0.4504091
80.8716982,-0.4412669
80.8756982,-0.4321417
80.8796982,-0.4230278
80.8836982,-0.4139288
80.8876982,-0.4048463
80.8916982,-0.3957783
80.8956982,-0.3867263
80.8996982,-0.3776886
80.9036982,-0.3686708
80.9076982,-0.3596705
80.9116982,-0.3506929
80.9156982,-0.3417294
80.9196982,-0.3327848
80.9236982,-0.3238629
80.9276982,-0.3149629
80.9316982,-0.3060811
80.9356982,-0.2972231
80.93969819,-0.2883859
80.94369819,-0.2795726
80.94769819,-0.2707821
80.95169819,-0.2620172
80.95569819,-0.2532747
80.95969819,-0.2445602
80.96369819,-0.2358695
80.96769819,-0.2272032
80.97169819,-0.218568
80.97569819,-0.209954
80.97969819,-0.2013698
80.98369819,-0.1928144
80.98769819,-0.184287
80.99169819,-0.1757871
80.99569819,-0.1673156
80.99969819,-0.1588751
81.00369819,-0.1504648
81.00769819,-0.1420867
81.01169819,-0.1337374
81.01569819,-0.1254192
81.01969819,-0.1171338
81.02369819,-0.1088803
81.02769819,-0.1006607
81.03169819,-0.0924703
81.03569819,-0.08431457
81.03969819,-0.07619365
81.04369819,-0.06810368
81.04769819,-0.06005121
81.05169819,-0.05203198
81.05569819,-0.04404796
81.05969819,-0.03609836
81.06369819,-0.0281853
81.06769819,-0.02030862
81.07169819,-0.01246586
81.07569819,-0.00466004
81.07969819,0.00310788
81.08369819,0.01083718
81.08769819,0.01853094
81.09169819,0.02618705
81.09569819,0.03380615
81.09969819,0.04138931
81.10369819,0.04893034
81.10769819,0.05643475
81.11169819,0.06389933
81.11569819,0.07132544
81.11969819,0.07871103
81.12369819,0.08605879
81.12769819,0.09337053
81.13169819,0.1006376
81.13569819,0.107866
81.13969819,0.1150531
81.14369819,0.1222036
81.14769819,0.1293098
81.15169819,0.136378
81.15569819,0.1434069
81.15969819,0.1503925
81.16369819,0.1573372
81.16769819,0.1642418
81.17169819,0.1711065
81.17569819,0.1779271
81.17969819,0.1847092
81.18369819,0.1914483
81.18769819,0.1981478
81.19169819,0.2048032
81.19569819,0.2114187
81.19969819,0.2179934
81.20369819,0.224524
81.20769819,0.2310134
81.21169819,0.2374617
81.21569819,0.2438669
81.21969819,0.2502305
81.22369819,0.2565545
81.22769819,0.2628377
81.23169819,0.269074
81.23569819,0.275271
81.23969819,0.2814254
81.24369819,0.2875409
81.24769819,0.2936125
81.25169819,0.2996427
81.25569819,0.3056304
81.25969819,0.3115761
81.26369819,0.3174827
81.26769819,0.3233439
81.27169819,0.3291661
81.27569819,0.3349444
81.27969819,0.3406856
81.28369819,0.3463838
81.28769819,0.3520366
81.29169819,0.3576529
81.29569818,0.3632284
81.29969818,0.3687604
81.30369818,0.3742521
81.30769818,0.3797069
81.31169818,0.3851173
81.31569818,0.3904879
81.31969818,0.3958187
81.32369818,0.4011054
81.32769818,0.4063554
81.33169818,0.4115668
81.33569818,0.4167366
81.33969818,0.4218673
81.34369818,0.4269574
81.34769818,0.4320084
81.35169818,0.4370188
81.35569818,0.4419936
81.35969818,0.4469287
81.36369818,0.4518219
81.36769818,0.4566779
81.37169818,0.4614967
81.37569818,0.4662766
81.37969818,0.4710178
81.38369818,0.4757231
81.38769818,0.4803876
81.39169818,0.4850189
81.39569818,0.4896108
81.39969818,0.494164
81.40369818,0.498682
81.40769818,0.5031626
81.41169818,0.5076071
81.41569818,0.5120163
81.41969818,0.5163883
81.42369818,0.520724
81.42769818,0.5250255
81.43169818,0.5292894
81.43569818,0.5335217
81.43969818,0.5377156
81.44369818,0.541877
81.44769818,0.546004
81.45169818,0.550097
81.45569818,0.5541543
81.45969818,0.5581806
81.46369818,0.5621667
81.46769818,0.5661264
81.47169818,0.5700501
81.47569818,0.5739415
81.47969818,0.5777987
81.48369818,0.5816268
81.48769818,0.58542
81.49169818,0.589183
81.49569818,0.5929118
81.49969818,0.596613
81.50369818,0.6002784
81.50769818,0.6039155
81.51169818,0.6075186
81.51569818,0.611097
81.51969818,0.6146394
81.52369818,0.6181539
81.52769818,0.6216384
81.53169818,0.6250957
81.53569818,0.6285207
81.53969818,0.6319169
81.54369818,0.6352862
81.54769818,0.6386214
81.55169818,0.641933
81.55569818,0.6452154
81.55969818,0.6484652
81.56369818,0.6516933
81.56769818,0.6548923
81.57169818,0.6580629
81.57569818,0.6612054
81.57969818,0.6643228
81.58369818,0.6674109
81.58769818,0.6704777
81.59169818,0.6735121
81.59569818,0.6765223
81.59969818,0.6795074
81.60369818,0.6824657
81.60769818,0.6853983
81.61169818,0.688305
81.61569818,0.6911883
81.61969818,0.6940442
81.62369818,0.6968777
81.62769818,0.6996881
81.63169818,0.7024689
81.63569818,0.7052274
81.63969818,0.707961
81.64369818,0.7106705
81.64769817,0.7133581
81.65169817,0.7160211
81.65569817,0.7186613
81.65969817,0.7212769
81.66369817,0.7238701
81.66769817,0.7264385
81.67169817,0.7289843
81.67569817,0.7315133
81.67969817,0.7340122
81.68369817,0.736491
81.68769817,0.7389471
81.69169817,0.7413803
81.69569817,0.7437928
81.69969817,0.7461813
81.70369817,0.7485494
81.70769817,0.7508975
81.71169817,0.7532244
81.71569817,0.755526
81.71969817,0.7578071
81.72369817,0.7600652
81.72769817,0.7623047
81.73169817,0.7645199
81.73569817,0.7667155
81.73969817,0.768888
81.74369817,0.7710431
81.74769817,0.7731733
81.75169817,0.7752852
81.75569817,0.7773727
81.75969817,0.7794423
81.76369817,0.7814911
81.76769817,0.7835166
81.77169817,0.7855217
81.77569817,0.7875054
81.77969817,0.7894705
81.78369817,0.7914143
81.78769817,0.7933347
81.79169817,0.7952368
81.79569817,0.7971182
81.79969817,0.7989784
81.80369817,0.8008175
81.80769817,0.8026383
81.81169817,0.8044318
81.81569817,0.8062092
81.81969817,0.8079646
81.82369817,0.8096993
81.82769817,0.8114129
81.83169817,0.8131055
81.83569817,0.8147787
81.83969817,0.8164262
81.84369817,0.818058
81.84769817,0.8196635
81.85169817,0.8212521
81.85569817,0.8228161
81.85969817,0.8243608
81.86369817,0.8258808
81.86769817,0.8273816
81.87169817,0.8288596
81.87569817,0.8303155
81.87969817,0.8317494
81.88369817,0.8331639
81.88769817,0.834555
81.89169817,0.835923
81.89569817,0.8372675
81.89969817,0.8385895
81.90369817,0.8398904
81.90769817,0.8411689
81.91169817,0.8424219
81.91569817,0.843653
81.91969817,0.8448624
